field,zone,name,spaceType,version,colNumber,rowNumber,positionColNumber,positionRowNumber
樂天桃園棒球場,西下A,,pillar,1.0.0,21,18,21,19
樂天桃園棒球場,西下A,,seat,1.0.0,21,19,21,20
樂天桃園棒球場,西下A,,pillar,1.0.0,22,1,22,1
樂天桃園棒球場,西下A,,pillar,1.0.0,22,2,22,2
樂天桃園棒球場,西下A,,seat,1.0.0,22,3,22,3
樂天桃園棒球場,西下A,,seat,1.0.0,22,4,22,4
樂天桃園棒球場,西下A,,seat,1.0.0,22,5,22,5
樂天桃園棒球場,西下A,,seat,1.0.0,22,6,22,6
樂天桃園棒球場,西下A,,seat,1.0.0,22,7,22,7
樂天桃園棒球場,西下A,,seat,1.0.0,22,8,22,8
樂天桃園棒球場,西下A,,seat,1.0.0,22,9,22,9
樂天桃園棒球場,西下A,,seat,1.0.0,22,10,22,10
樂天桃園棒球場,西下A,,seat,1.0.0,22,11,22,11
樂天桃園棒球場,西下A,,seat,1.0.0,22,12,22,12
樂天桃園棒球場,西下A,,seat,1.0.0,22,13,22,13
樂天桃園棒球場,西下A,,aisle,1.0.0,,,22,14
樂天桃園棒球場,西下A,,seat,1.0.0,22,14,22,15
樂天桃園棒球場,西下A,,seat,1.0.0,22,15,22,16
樂天桃園棒球場,西下A,,seat,1.0.0,22,16,22,17
樂天桃園棒球場,西下A,,seat,1.0.0,22,17,22,18
樂天桃園棒球場,西下A,,seat,1.0.0,22,18,22,19
樂天桃園棒球場,西下A,,seat,1.0.0,22,19,22,20
樂天桃園棒球場,西下A,,pillar,1.0.0,23,1,23,1
樂天桃園棒球場,西下A,,pillar,1.0.0,23,2,23,2
樂天桃園棒球場,西下A,,pillar,1.0.0,23,3,23,3
樂天桃園棒球場,西下A,,seat,1.0.0,23,4,23,4
樂天桃園棒球場,西下A,,seat,1.0.0,23,5,23,5
樂天桃園棒球場,西下A,,seat,1.0.0,23,6,23,6
樂天桃園棒球場,西下A,,seat,1.0.0,23,7,23,7
樂天桃園棒球場,西下A,,seat,1.0.0,23,8,23,8
樂天桃園棒球場,西下A,,seat,1.0.0,23,9,23,9
樂天桃園棒球場,西下A,,seat,1.0.0,23,10,23,10
樂天桃園棒球場,西下A,,seat,1.0.0,23,11,23,11
樂天桃園棒球場,西下A,,seat,1.0.0,23,12,23,12
樂天桃園棒球場,西下A,,seat,1.0.0,23,13,23,13
樂天桃園棒球場,西下A,,aisle,1.0.0,,,23,14
樂天桃園棒球場,西下A,,seat,1.0.0,23,14,23,15
樂天桃園棒球場,西下A,,seat,1.0.0,23,15,23,16
樂天桃園棒球場,西下A,,seat,1.0.0,23,16,23,17
樂天桃園棒球場,西下A,,seat,1.0.0,23,17,23,18
樂天桃園棒球場,西下A,,seat,1.0.0,23,18,23,19
樂天桃園棒球場,西下A,,seat,1.0.0,23,19,23,20
樂天桃園棒球場,西下A,,pillar,1.0.0,24,1,24,1
樂天桃園棒球場,西下A,,pillar,1.0.0,24,2,24,2
樂天桃園棒球場,西下A,,pillar,1.0.0,24,3,24,3
樂天桃園棒球場,西下A,,pillar,1.0.0,24,4,24,4
樂天桃園棒球場,西下A,,pillar,1.0.0,24,5,24,5
樂天桃園棒球場,西下A,,seat,1.0.0,24,6,24,6
樂天桃園棒球場,西下A,,seat,1.0.0,24,7,24,7
樂天桃園棒球場,西下A,,seat,1.0.0,24,8,24,8
樂天桃園棒球場,西下A,,seat,1.0.0,24,9,24,9
樂天桃園棒球場,西下A,,seat,1.0.0,24,10,24,10
樂天桃園棒球場,西下A,,seat,1.0.0,24,11,24,11
樂天桃園棒球場,西下A,,seat,1.0.0,24,12,24,12
樂天桃園棒球場,西下A,,seat,1.0.0,24,13,24,13
樂天桃園棒球場,西下A,,aisle,1.0.0,,,24,14
樂天桃園棒球場,西下A,,seat,1.0.0,24,14,24,15
樂天桃園棒球場,西下A,,seat,1.0.0,24,15,24,16
樂天桃園棒球場,西下A,,seat,1.0.0,24,16,24,17
樂天桃園棒球場,西下A,,seat,1.0.0,24,17,24,18
樂天桃園棒球場,西下A,,seat,1.0.0,24,18,24,19
樂天桃園棒球場,西下A,,seat,1.0.0,24,19,24,20
樂天桃園棒球場,西下A,,pillar,1.0.0,25,1,25,1
樂天桃園棒球場,西下A,,pillar,1.0.0,25,2,25,2
樂天桃園棒球場,西下A,,pillar,1.0.0,25,3,25,3
樂天桃園棒球場,西下A,,pillar,1.0.0,25,4,25,4
樂天桃園棒球場,西下A,,pillar,1.0.0,25,5,25,5
樂天桃園棒球場,西下A,,pillar,1.0.0,25,6,25,6
樂天桃園棒球場,西下A,,pillar,1.0.0,25,7,25,7
樂天桃園棒球場,西下A,,seat,1.0.0,25,8,25,8
樂天桃園棒球場,西下A,,seat,1.0.0,25,9,25,9
樂天桃園棒球場,西下A,,seat,1.0.0,25,10,25,10
樂天桃園棒球場,西下A,,seat,1.0.0,25,11,25,11
樂天桃園棒球場,西下A,,seat,1.0.0,25,12,25,12
樂天桃園棒球場,西下A,,seat,1.0.0,25,13,25,13
樂天桃園棒球場,西下A,,aisle,1.0.0,,,25,14
樂天桃園棒球場,西下A,,seat,1.0.0,25,14,25,15
樂天桃園棒球場,西下A,,seat,1.0.0,25,15,25,16
樂天桃園棒球場,西下A,,seat,1.0.0,25,16,25,17
樂天桃園棒球場,西下A,,seat,1.0.0,25,17,25,18
樂天桃園棒球場,西下A,,seat,1.0.0,25,18,25,19
樂天桃園棒球場,西下A,,seat,1.0.0,25,19,25,20
樂天桃園棒球場,西下A,,pillar,1.0.0,26,1,26,1
樂天桃園棒球場,西下A,,pillar,1.0.0,26,2,26,2
樂天桃園棒球場,西下A,,pillar,1.0.0,26,3,26,3
樂天桃園棒球場,西下A,,pillar,1.0.0,26,4,26,4
樂天桃園棒球場,西下A,,pillar,1.0.0,26,5,26,5
樂天桃園棒球場,西下A,,pillar,1.0.0,26,6,26,6
樂天桃園棒球場,西下A,,pillar,1.0.0,26,7,26,7
樂天桃園棒球場,西下A,,pillar,1.0.0,26,8,26,8
樂天桃園棒球場,西下A,,seat,1.0.0,26,9,26,9
樂天桃園棒球場,西下A,,seat,1.0.0,26,10,26,10
樂天桃園棒球場,西下A,,seat,1.0.0,26,11,26,11
樂天桃園棒球場,西下A,,seat,1.0.0,26,12,26,12
樂天桃園棒球場,西下A,,seat,1.0.0,26,13,26,13
樂天桃園棒球場,西下A,,aisle,1.0.0,,,26,14
樂天桃園棒球場,西下A,,seat,1.0.0,26,14,26,15
樂天桃園棒球場,西下A,,seat,1.0.0,26,15,26,16
樂天桃園棒球場,西下A,,seat,1.0.0,26,16,26,17
樂天桃園棒球場,西下A,,seat,1.0.0,26,17,26,18
樂天桃園棒球場,西下A,,seat,1.0.0,26,18,26,19
樂天桃園棒球場,西下A,,seat,1.0.0,26,19,26,20
樂天桃園棒球場,西下A,,pillar,1.0.0,27,1,27,1
樂天桃園棒球場,西下A,,pillar,1.0.0,27,2,27,2
樂天桃園棒球場,西下A,,pillar,1.0.0,27,3,27,3
樂天桃園棒球場,西下A,,pillar,1.0.0,27,4,27,4
樂天桃園棒球場,西下A,,pillar,1.0.0,27,5,27,5
樂天桃園棒球場,西下A,,pillar,1.0.0,27,6,27,6
樂天桃園棒球場,西下A,,pillar,1.0.0,27,7,27,7
樂天桃園棒球場,西下A,,pillar,1.0.0,27,8,27,8
樂天桃園棒球場,西下A,,pillar,1.0.0,27,9,27,9
樂天桃園棒球場,西下A,,seat,1.0.0,27,10,27,10
樂天桃園棒球場,西下A,,seat,1.0.0,27,11,27,11
樂天桃園棒球場,西下A,,seat,1.0.0,27,12,27,12
樂天桃園棒球場,西下A,,seat,1.0.0,27,13,27,13
樂天桃園棒球場,西下A,,aisle,1.0.0,,,27,14
樂天桃園棒球場,西下A,,seat,1.0.0,27,14,27,15
樂天桃園棒球場,西下A,,seat,1.0.0,27,15,27,16
樂天桃園棒球場,西下A,,seat,1.0.0,27,16,27,17
樂天桃園棒球場,西下A,,seat,1.0.0,27,17,27,18
樂天桃園棒球場,西下A,,seat,1.0.0,27,18,27,19
樂天桃園棒球場,西下A,,seat,1.0.0,27,19,27,20
樂天桃園棒球場,西下A,,pillar,1.0.0,28,1,28,1
樂天桃園棒球場,西下A,,pillar,1.0.0,28,2,28,2
樂天桃園棒球場,西下A,,pillar,1.0.0,28,3,28,3
樂天桃園棒球場,西下A,,pillar,1.0.0,28,4,28,4
樂天桃園棒球場,西下A,,pillar,1.0.0,28,5,28,5
樂天桃園棒球場,西下A,,pillar,1.0.0,28,6,28,6
樂天桃園棒球場,西下A,,pillar,1.0.0,28,7,28,7
樂天桃園棒球場,西下A,,pillar,1.0.0,28,8,28,8
樂天桃園棒球場,西下A,,pillar,1.0.0,28,9,28,9
樂天桃園棒球場,西下A,,pillar,1.0.0,28,10,28,10
樂天桃園棒球場,西下A,,seat,1.0.0,28,11,28,11
樂天桃園棒球場,西下A,,seat,1.0.0,28,12,28,12
樂天桃園棒球場,西下A,,seat,1.0.0,28,13,28,13
樂天桃園棒球場,西下A,,aisle,1.0.0,,,28,14
樂天桃園棒球場,西下A,,seat,1.0.0,28,14,28,15
樂天桃園棒球場,西下A,,seat,1.0.0,28,15,28,16
樂天桃園棒球場,西下A,,seat,1.0.0,28,16,28,17
樂天桃園棒球場,西下A,,seat,1.0.0,28,17,28,18
樂天桃園棒球場,西下A,,seat,1.0.0,28,18,28,19
樂天桃園棒球場,西下A,,seat,1.0.0,28,19,28,20
樂天桃園棒球場,西下A,,pillar,1.0.0,29,1,29,1
樂天桃園棒球場,西下A,,pillar,1.0.0,29,2,29,2
樂天桃園棒球場,西下A,,pillar,1.0.0,29,3,29,3
樂天桃園棒球場,西下A,,pillar,1.0.0,29,4,29,4
樂天桃園棒球場,西下A,,pillar,1.0.0,29,5,29,5
樂天桃園棒球場,西下A,,pillar,1.0.0,29,6,29,6
樂天桃園棒球場,西下A,,pillar,1.0.0,29,7,29,7
樂天桃園棒球場,西下A,,pillar,1.0.0,29,8,29,8
樂天桃園棒球場,西下A,,pillar,1.0.0,29,9,29,9
樂天桃園棒球場,西下A,,pillar,1.0.0,29,10,29,10
樂天桃園棒球場,西下A,,pillar,1.0.0,29,11,29,11
樂天桃園棒球場,西下A,,pillar,1.0.0,29,12,29,12
樂天桃園棒球場,西下A,,seat,1.0.0,29,13,29,13
樂天桃園棒球場,西下A,,aisle,1.0.0,,,29,14
樂天桃園棒球場,西下A,,seat,1.0.0,29,14,29,15
樂天桃園棒球場,西下A,,seat,1.0.0,29,15,29,16
樂天桃園棒球場,西下A,,seat,1.0.0,29,16,29,17
樂天桃園棒球場,西下A,,seat,1.0.0,29,17,29,18
樂天桃園棒球場,西下A,,seat,1.0.0,29,18,29,19
樂天桃園棒球場,西下A,,seat,1.0.0,29,19,29,20
樂天桃園棒球場,西下A,,pillar,1.0.0,30,1,30,1
樂天桃園棒球場,西下A,,pillar,1.0.0,30,2,30,2
樂天桃園棒球場,西下A,,pillar,1.0.0,30,3,30,3
樂天桃園棒球場,西下A,,pillar,1.0.0,30,4,30,4
樂天桃園棒球場,西下A,,pillar,1.0.0,30,5,30,5
樂天桃園棒球場,西下A,,pillar,1.0.0,30,6,30,6
樂天桃園棒球場,西下A,,pillar,1.0.0,30,7,30,7
樂天桃園棒球場,西下A,,pillar,1.0.0,30,8,30,8
樂天桃園棒球場,西下A,,pillar,1.0.0,30,9,30,9
樂天桃園棒球場,西下A,,pillar,1.0.0,30,10,30,10
樂天桃園棒球場,西下A,,pillar,1.0.0,30,11,30,11
樂天桃園棒球場,西下A,,pillar,1.0.0,30,12,30,12
樂天桃園棒球場,西下A,,pillar,1.0.0,30,13,30,13
樂天桃園棒球場,西下A,,aisle,1.0.0,,,30,14
樂天桃園棒球場,西下A,,seat,1.0.0,30,14,30,15
樂天桃園棒球場,西下A,,seat,1.0.0,30,15,30,16
樂天桃園棒球場,西下A,,seat,1.0.0,30,16,30,17
樂天桃園棒球場,西下A,,seat,1.0.0,30,17,30,18
樂天桃園棒球場,西下A,,seat,1.0.0,30,18,30,19
樂天桃園棒球場,西下A,,seat,1.0.0,30,19,30,20
樂天桃園棒球場,西下A,,pillar,1.0.0,31,1,31,1
樂天桃園棒球場,西下A,,pillar,1.0.0,31,2,31,2
樂天桃園棒球場,西下A,,pillar,1.0.0,31,3,31,3
樂天桃園棒球場,西下A,,pillar,1.0.0,31,4,31,4
樂天桃園棒球場,西下A,,pillar,1.0.0,31,5,31,5
樂天桃園棒球場,西下A,,pillar,1.0.0,31,6,31,6
樂天桃園棒球場,西下A,,pillar,1.0.0,31,7,31,7
樂天桃園棒球場,西下A,,pillar,1.0.0,31,8,31,8
樂天桃園棒球場,西下A,,pillar,1.0.0,31,9,31,9
樂天桃園棒球場,西下A,,pillar,1.0.0,31,10,31,10
樂天桃園棒球場,西下A,,pillar,1.0.0,31,11,31,11
樂天桃園棒球場,西下A,,pillar,1.0.0,31,12,31,12
樂天桃園棒球場,西下A,,pillar,1.0.0,31,13,31,13
樂天桃園棒球場,西下A,,aisle,1.0.0,,,31,14
樂天桃園棒球場,西下A,,pillar,1.0.0,31,14,31,15
樂天桃園棒球場,西下A,,seat,1.0.0,31,15,31,16
樂天桃園棒球場,西下A,,seat,1.0.0,31,16,31,17
樂天桃園棒球場,西下A,,seat,1.0.0,31,17,31,18
樂天桃園棒球場,西下A,,seat,1.0.0,31,18,31,19
樂天桃園棒球場,西下A,,seat,1.0.0,31,19,31,20
樂天桃園棒球場,西下A,,pillar,1.0.0,32,1,32,1
樂天桃園棒球場,西下A,,pillar,1.0.0,32,2,32,2
樂天桃園棒球場,西下A,,pillar,1.0.0,32,3,32,3
樂天桃園棒球場,西下A,,pillar,1.0.0,32,4,32,4
樂天桃園棒球場,西下A,,pillar,1.0.0,32,5,32,5
樂天桃園棒球場,西下A,,pillar,1.0.0,32,6,32,6
樂天桃園棒球場,西下A,,pillar,1.0.0,32,7,32,7
樂天桃園棒球場,西下A,,pillar,1.0.0,32,8,32,8
樂天桃園棒球場,西下A,,pillar,1.0.0,32,9,32,9
樂天桃園棒球場,西下A,,pillar,1.0.0,32,10,32,10
樂天桃園棒球場,西下A,,pillar,1.0.0,32,11,32,11
樂天桃園棒球場,西下A,,pillar,1.0.0,32,12,32,12
樂天桃園棒球場,西下A,,pillar,1.0.0,32,13,32,13
樂天桃園棒球場,西下A,,aisle,1.0.0,,,32,14
樂天桃園棒球場,西下A,,pillar,1.0.0,32,14,32,15
樂天桃園棒球場,西下A,,pillar,1.0.0,32,15,32,16
樂天桃園棒球場,西下A,,pillar,1.0.0,32,16,32,17
樂天桃園棒球場,西下A,,pillar,1.0.0,32,17,32,18
樂天桃園棒球場,西下A,,seat,1.0.0,32,18,32,19
樂天桃園棒球場,西下A,,seat,1.0.0,32,19,32,20
